ID_TRAIN,NB_EMPT,R_ATD,DUREE,PRT_VAL,AGE_D,REV_BT,REV_NET,TYP_RES,ST_EMPL,MNT_EPAR,NB_ER_6MS,NB_ER_12MS,NB_DEC_12MS,NB_OPER,NB_COUR,NB_INTR_1M,NB_INTR_12M,PIR_DEL,NB_DEL_30,NB_DEL_60,NB_DEL_90,MNT_PASS,MNT_ACT,MNT_AUT_REN,MNT_UTIL_REN,NB_SATI,TYP_FIN,MNT_DEMANDE,DEFAULT,PROFIT_LOSS
5004617,2,0.47,3,1,65,130000,117000,L,R,30949,3,3,0,6,6,0,0,0,0,0,0,3847,30949,31000,31000,5,AUTO,34500,0,1725
5004618,1,0.31,3,0.99,28,60000,39000,A,R,37579,0,0,0,7,6,1,1,1,0,0,0,103303,194598,11500,6383,7,AUTO,25000,0,1250
5004619,1,0.36,5,0.87,43,45000,40000,P,P,89789,0,0,0,14,8,0,0,0,0,0,0,7125,89789,19500,1286,7,AUTO,9300,0,465
5004620,1,0.49,7,1,68,54000,33000,P,P,68524,0,0,0,9,9,0,0,0,1,2,5,174783,174857,3000,1362,7,AUTO,31600,1,-31551.50002
5004621,1,0.53,7,0.98,23,36000,28000,A,P,551,0,0,0,8,6,0,0,0,5,0,1,235798,241318,2500,2308,7,AUTO,6100,0,305
5004622,1,0.43,2,1,21,42000,33000,P,R,34174,0,0,0,6,5,0,0,0,0,0,0,42080,241257,500,0,4,AUTO,25900,0,1295
5004623,1,0.9,7,0.8,44,55000,48000,A,P,61765,0,0,0,2,2,0,0,0,0,0,0,4317,61765,6000,3615,1,AUTO,18300,0,915
5004624,1,0.42,3,1,30,55000,45000,L,,9913,0,0,0,7,7,0,0,0,0,0,0,3819,9913,12000,93,6,AUTO,22000,0,1100
5004625,1,0.42,6,1,28,113000,67000,L,P,141089,0,0,0,5,4,3,3,0,0,0,0,1036,141089,4500,626,5,AUTO,6600,0,330
5004626,1,0.18,1,1,44,90000,52000,P,R,2466,1,1,0,5,3,0,0,0,0,0,0,4216,169764,2000,1594,4,AUTO,17700,0,885
5004627,1,0.23,2,0.91,27,119000,106000,P,R,4126,0,0,2,13,10,0,0,0,0,0,0,574,4126,4500,1904,11,AUTO,29200,0,1460
5004628,1,0.33,4,1,64,50000,31000,P,R,119166,0,0,0,5,1,0,0,0,0,0,0,43124,448484,8000,6786,3,AUTO,20300,0,1015
5004629,1,0.31,1,1,27,61000,52000,L,,55763,0,0,0,11,9,1,1,0,0,0,0,0,236743,1000,999,8,AUTO,19900,0,995
5004630,1,0.45,6,1,24,18000,16000,A,,65270,0,1,2,9,8,4,4,0,0,0,0,18021,65270,2000,0,6,AUTO,14500,0,725
5004631,1,0.4,2,1,19,58000,49000,L,P,127267,0,0,0,7,6,0,0,0,0,0,0,19830,127267,500,499,5,AUTO,21900,0,1095
5004632,1,0.36,1,1,63,142000,115000,A,P,210102,0,0,0,9,8,0,0,0,0,0,0,108663,251761,15000,14999,2,AUTO,6900,0,345
5004633,1,0.07,3,1,63,133000,90000,P,P,94886,3,3,0,8,6,0,0,0,0,0,0,240318,264172,16000,15410,5,AUTO,23600,0,1180
5004634,1,0.3,7,1,19,24000,17000,P,P,33744,0,0,0,4,3,0,0,0,0,0,0,4903,33744,1000,274,3,AUTO,24400,0,1220
5004635,1,0.36,3,1,52,50000,39000,L,R,27892,0,1,0,5,5,0,0,0,0,0,0,225742,442825,9500,6627,5,AUTO,21800,0,1090
5004636,2,0.27,7,0.94,36,40000,25000,L,R,19047,0,0,0,9,7,1,1,0,0,0,0,13063,240551,1500,1499,8,AUTO,38200,0,1910
5004637,1,0.33,2,1,23,105000,66000,L,,5008,0,0,0,8,3,0,0,0,0,0,0,30,5008,38000,15853,6,AUTO,13300,0,665
5004638,1,0.27,1,1,33,43000,37000,L,R,46544,0,0,0,8,7,0,0,0,0,0,0,205451,205565,19000,6650,7,AUTO,30200,1,-19334.04115
5004639,1,0.28,4,0.86,47,53000,32000,L,P,52772,0,0,1,7,7,0,0,0,0,0,0,22842,52772,3500,2877,6,AUTO,29900,0,1495
5004640,1,0.33,6,1,25,78000,45000,L,R,30088,0,0,0,12,0,0,0,0,0,0,0,131232,260298,0,0,11,AUTO,21200,0,1060
5004641,1,0,6,1,18,57000,37000,L,R,140,0,0,0,9,9,0,0,0,0,2,0,25149,28753,1000,455,9,AUTO,31500,0,1575
5004642,1,0.38,2,0.96,24,32000,19000,A,T,39145,0,0,0,4,4,0,0,0,0,2,0,1776,61007,500,0,1,AUTO,12000,0,600
5004643,1,0.59,6,1,43,118000,80000,L,P,1804,0,0,0,5,4,0,0,0,0,0,0,12724,1804,500,6,3,AUTO,24100,0,1205
5004644,1,0.12,2,0.65,65,122000,91000,L,R,180884,0,0,0,6,2,2,2,0,0,0,0,277,180884,49500,49500,1,AUTO,15900,0,795
5004645,1,0.63,5,1,49,52000,36000,L,R,159045,0,0,0,6,3,0,0,0,0,0,0,867,159045,11500,0,5,AUTO,39700,0,1985
5004646,1,0.31,4,0.72,47,33000,21000,L,R,5305,0,0,0,9,0,1,1,0,0,0,0,17382,36729,0,0,8,AUTO,6400,0,320
5004647,1,0.24,1,1,23,47000,43000,A,T,99327,0,0,0,12,9,0,0,0,0,0,0,46,99327,1000,401,12,AUTO,8200,0,410
5004648,1,0.38,4,1,32,81000,72000,P,R,86483,0,0,0,8,6,0,0,0,0,0,0,3325,181761,1500,1500,7,AUTO,7200,0,360
5004649,1,0.53,4,0.94,68,57000,32000,P,R,15795,0,0,2,5,5,0,0,0,1,2,0,2809,15795,500,411,5,AUTO,19100,0,955
5004650,1,0.41,2,1,40,92000,80000,L,P,44626,0,0,0,6,2,0,0,0,0,0,0,104937,140923,8000,7999,6,AUTO,8400,0,420
5004651,1,0.41,5,0.97,57,151000,104000,A,R,212614,0,0,0,3,0,0,0,0,0,2,0,215056,231771,0,0,3,AUTO,35500,0,1775
5004652,1,0.22,2,0.72,35,60000,40000,L,P,211781,0,0,0,8,8,0,0,0,0,0,0,1250,211781,3500,2459,8,AUTO,12500,0,625
5004653,1,0.4,4,1,57,58000,48000,L,T,13253,0,0,0,6,5,1,1,0,0,0,0,2974,56292,10000,344,5,AUTO,17800,0,890
5004654,1,0.15,3,0.93,28,33000,30000,L,R,7000,0,0,0,4,0,3,3,0,0,0,0,382,57533,0,0,3,AUTO,23100,0,1155
5004655,1,0.43,7,0.62,45,69000,55000,A,R,207967,0,0,0,5,3,0,0,0,0,0,0,196243,455432,11500,11499,4,AUTO,25300,0,1265
5004656,2,0.65,2,1,26,57000,51000,A,R,25667,0,1,0,6,4,0,0,0,0,0,0,1794,25667,13000,12230,1,AUTO,16100,0,805
5004657,1,0.67,5,1,37,18000,13000,L,R,5337,0,0,0,13,7,1,1,0,0,0,0,22798,5337,5000,823,11,AUTO,25400,0,1270
5004658,2,0.16,6,1,18,46000,34000,A,,808,0,0,0,4,4,0,0,0,0,0,0,5824,808,2000,75,1,AUTO,37100,0,1855
5004659,1,0.39,2,0.96,68,42000,37000,A,R,3792,0,0,0,9,8,0,0,0,0,0,0,17779,40714,4000,0,6,AUTO,38900,0,1945
5004660,1,0.33,5,1,50,159000,94000,L,R,68926,0,0,0,6,5,0,0,0,1,0,0,1623,224185,1000,70,5,AUTO,36700,0,1835
5004661,1,0.36,7,1,26,53000,35000,A,T,43427,0,0,0,14,6,0,0,0,0,0,0,17078,341820,1000,218,12,AUTO,37100,0,1855
5004662,1,0.3,7,0.78,40,26000,22000,A,,131473,0,0,0,6,4,1,1,0,0,0,0,401496,401867,1000,877,5,AUTO,27900,0,1395
5004663,1,0.16,4,0.51,26,56000,40000,L,P,74664,0,0,0,10,3,0,0,0,0,0,0,26008,74664,8500,3698,8,AUTO,16700,0,835
5004664,1,0.29,7,1,50,32000,19000,A,P,21966,0,0,0,6,5,0,0,0,0,0,0,6901,21966,15000,14999,4,AUTO,39500,0,1975
5004665,1,0.46,6,0.73,35,54000,34000,P,R,9317,0,0,0,4,2,0,0,0,0,0,0,173041,235613,4500,4499,4,AUTO,15200,0,760
5004666,1,0.35,3,1,45,67000,44000,L,R,13590,0,0,0,3,2,0,0,0,0,0,0,4089,198963,8000,8000,3,AUTO,7100,0,355
5004667,2,0.48,5,1,29,18000,14000,L,R,3379,0,0,0,10,7,0,0,0,0,0,0,2283,3379,1500,1500,9,AUTO,9600,0,480
5004668,1,0.3,5,1,18,45000,29000,P,R,752,0,2,3,11,11,0,0,0,0,0,0,2332,4785,23500,9457,10,AUTO,23100,0,1155
5004669,1,0.27,4,1,27,67000,44000,P,P,12287,1,1,0,6,6,0,0,0,0,0,0,276060,278278,1500,296,6,AUTO,32900,0,1645
5004670,1,0.32,2,0.91,,22000,16000,L,,135596,0,0,0,4,2,2,2,0,0,0,0,1714,135596,4500,2660,0,AUTO,29600,0,1480
5004671,1,0.37,3,0.69,40,122000,85000,P,T,49571,4,4,0,6,6,1,1,0,0,0,0,9865,49571,8000,8000,5,AUTO,22500,0,1125
5004672,1,0.4,7,1,23,83000,69000,L,P,73567,0,0,0,4,2,0,0,0,0,0,0,8099,73567,8500,1513,4,AUTO,8600,0,430
5004673,1,0.33,1,0.59,27,69000,49000,L,R,14921,0,0,0,11,7,0,0,0,0,0,0,49519,466442,29000,29000,9,AUTO,13300,0,665
5004674,1,0.09,4,1,57,37000,24000,L,R,8475,0,0,0,5,4,0,0,0,0,0,0,4851,8475,500,404,1,AUTO,31900,0,1595
5004675,1,0.46,3,0.8,20,45000,34000,L,P,40162,0,0,0,14,8,0,0,0,0,0,0,2785,40162,31000,0,12,AUTO,7500,0,375
5004676,1,0.12,1,0.85,30,62000,46000,A,T,55261,0,0,0,8,2,0,0,0,1,0,0,238439,270451,500,49,7,AUTO,10400,0,520
5004677,1,0.53,4,0.67,69,54000,31000,L,P,65559,0,0,3,9,7,0,0,0,0,0,0,2053,120588,7000,128,7,AUTO,28000,0,1400
5004678,1,0.54,4,1,43,61000,52000,A,P,34806,0,3,4,1,1,0,0,0,0,0,0,9279,65073,5000,4459,1,AUTO,21900,0,1095
5004679,1,0.68,5,1,32,44000,37000,A,P,883,3,3,0,11,8,0,0,0,0,0,0,394258,574227,5000,5000,11,AUTO,23900,0,1195
5004680,1,0.04,4,1,22,55000,32000,L,,57001,0,2,0,10,0,0,0,0,0,0,0,7243,550837,0,0,7,AUTO,9600,0,480
5004681,1,0.23,5,1,22,82000,62000,P,R,2153,0,0,0,12,6,0,0,0,0,0,0,2125,2153,16500,6930,9,AUTO,11100,0,555
5004682,1,0.58,2,1,27,57000,31000,A,R,79,0,0,0,7,4,2,2,0,0,0,0,2023,49566,45500,23251,7,AUTO,39900,0,1995
5004683,2,0.53,7,1,18,14000,9000,A,,62,3,3,0,9,5,0,0,0,0,0,0,8623,62,1000,93,8,AUTO,39200,0,1960
5004684,1,0.29,1,1,25,47000,43000,A,R,227508,0,0,0,13,6,1,1,2,0,6,0,94878,567321,5000,893,10,AUTO,31700,0,1585
5004685,1,0.59,2,1,65,87000,59000,L,P,203995,0,0,0,5,5,0,0,0,0,0,0,13741,218962,7500,4377,4,AUTO,14600,0,730
5004686,1,0.48,3,1,54,112000,91000,L,R,5472,1,1,0,5,3,0,0,0,0,0,0,45115,45552,1000,31,4,AUTO,10700,0,535
5004687,1,0.48,7,0.78,42,64000,45000,P,R,104602,0,3,0,13,1,0,0,0,1,2,0,11375,104602,9000,7275,10,AUTO,30200,0,1510
5004688,1,0.11,2,0.87,26,68000,38000,P,R,94152,0,0,0,7,7,0,0,0,0,0,0,9609,94152,8500,189,7,AUTO,27400,0,1370
5004689,1,0.35,2,1,31,93000,84000,L,T,49762,3,3,0,3,0,0,0,0,0,0,0,192219,192221,0,0,2,AUTO,25600,0,1280
5004690,1,0.28,4,0.96,23,80000,49000,P,R,30297,0,0,0,12,11,0,0,0,0,1,0,1359,30297,17000,17000,10,AUTO,26500,0,1325
5004691,1,0.42,2,1,22,39000,25000,A,P,7032,0,0,0,4,3,0,0,0,0,0,0,2813,7032,500,500,3,AUTO,23100,0,1155
5004692,1,0.31,4,1,57,57000,50000,L,R,2722,0,0,0,5,0,0,0,0,0,0,0,1624,494016,0,0,4,AUTO,18100,0,905
5004693,2,0.21,6,0.7,45,42000,28000,A,P,5982,0,0,0,5,2,1,1,0,0,0,0,11646,5982,12500,9942,5,AUTO,9800,0,490
5004694,1,0.4,2,1,20,89000,71000,A,P,825,0,0,0,8,5,0,0,0,0,0,0,10618,361266,500,0,6,AUTO,33300,0,1665
5004695,1,0.16,3,0.77,77,145000,109000,L,R,99584,0,0,0,4,4,0,0,0,0,0,0,85576,149698,8500,1488,3,AUTO,27500,0,1375
5004696,1,0.34,2,0.92,39,63000,36000,L,R,30195,0,0,1,14,4,0,0,0,0,0,0,0,262680,4000,878,8,AUTO,6200,0,310
5004697,1,0.41,2,1,53,35000,24000,L,P,181826,0,0,0,5,3,0,0,0,0,0,0,336387,337349,2000,365,5,AUTO,40000,0,2000
5004698,1,0.65,5,1,25,22000,18000,L,,124952,0,0,0,12,7,0,0,0,0,0,0,3570,124952,5500,0,6,AUTO,33900,0,1695
5004699,1,0.23,5,1,26,7000,4000,P,P,63097,0,0,0,14,6,0,0,0,0,0,0,206838,208544,1000,331,8,AUTO,28700,0,1435
5004700,1,0.06,6,1,23,35000,25000,L,R,93060,0,0,0,5,5,0,0,0,0,0,0,3148,93060,24500,24500,5,AUTO,17500,0,875
5004701,1,0.42,5,1,25,71000,42000,P,R,2554,0,0,0,11,10,0,0,0,0,0,0,904,2554,49000,0,9,AUTO,27300,0,1365
5004702,1,0.61,4,1,42,17000,15000,A,P,90708,0,4,0,7,3,0,0,0,3,0,2,9776,90708,10000,10000,6,AUTO,11300,0,565
5004703,1,0.17,3,0.95,,177000,159000,L,P,12952,3,4,6,4,0,0,0,0,0,0,0,21242,12952,0,0,4,AUTO,12100,0,605
5004704,2,0.16,1,1,47,76000,49000,L,R,8236,0,0,0,7,5,0,0,0,0,0,0,2559,8236,2000,1953,5,AUTO,36400,0,1820
5004705,1,0.05,2,1,46,54000,36000,P,R,810,0,0,0,8,3,0,0,0,0,0,0,1843,57660,8500,1302,6,AUTO,25100,0,1255
5004706,1,0.14,4,1,51,63000,41000,P,T,34779,3,3,0,6,5,0,0,2,1,1,1,282974,369403,500,499,6,AUTO,16500,0,825
5004707,1,0.12,4,0.92,34,66000,52000,P,R,1448,0,0,0,6,5,0,0,0,0,0,0,732,1448,6000,3218,5,AUTO,35200,0,1760
5004708,1,0.19,1,1,57,36000,28000,L,R,150487,0,0,0,6,0,6,6,0,0,0,0,24475,150487,0,0,6,AUTO,36700,0,1835
5004709,1,0.64,6,0.97,34,52000,39000,L,T,11213,0,0,0,8,6,0,0,0,0,0,0,17881,20822,11500,0,4,AUTO,19500,0,975
5004710,1,0.48,6,1,18,87000,69000,A,T,22661,0,0,0,6,4,5,5,0,0,0,0,24861,25138,5000,675,5,AUTO,37300,0,1865
5004711,1,0.37,5,1,41,64000,53000,A,R,25026,0,0,0,2,1,0,0,0,0,0,0,2861,114707,3000,107,2,AUTO,21100,0,1055
5004712,1,0.03,4,1,21,56000,39000,L,R,89950,0,0,0,5,4,0,0,0,0,0,0,0,89950,7000,7000,2,AUTO,34900,1,-24416.61368
5004713,1,0.25,5,1,21,112000,73000,L,,59332,0,0,0,8,4,0,0,0,0,0,0,19711,234041,9000,7422,7,AUTO,20500,0,1025
5004714,2,0.39,6,1,33,122000,110000,L,P,56987,0,0,0,4,4,0,0,0,0,0,0,178761,181750,3500,42,2,AUTO,9200,0,460
5004715,1,0.4,4,1,54,110000,74000,L,T,185557,0,0,0,5,2,0,0,0,1,0,0,4881,185557,500,0,5,AUTO,27600,0,1380
5004716,1,0.35,3,0.55,48,105000,90000,P,R,36323,3,3,0,5,2,0,0,0,4,0,0,1747,36323,1000,571,4,AUTO,37200,0,1860
5004717,2,0.23,6,0.43,39,50000,32000,L,P,669,0,0,0,13,7,0,0,0,0,0,0,42660,43315,3000,2481,13,AUTO,21800,0,1090
5004718,1,0.69,4,1,18,11000,9000,L,P,27112,0,0,0,4,3,0,0,0,0,0,0,264380,352478,30000,11746,4,AUTO,29500,0,1475
5004719,1,0.34,1,0.93,35,37000,27000,A,T,72752,0,2,0,10,9,0,0,0,0,0,0,20019,72752,10500,0,8,AUTO,21100,0,1055
5004720,1,0.46,7,1,34,37000,23000,L,P,921,0,0,0,5,3,0,0,0,0,0,0,1998,921,4500,3914,4,AUTO,37500,0,1875
5004721,1,0.66,6,0.86,78,50000,43000,L,R,16135,0,0,1,5,2,0,0,0,0,0,0,334674,343125,46500,46500,4,AUTO,35700,0,1785
5004722,1,0.78,5,1,43,16000,13000,L,P,62,0,0,0,9,8,0,0,0,0,0,0,16716,62,10500,0,9,AUTO,25600,0,1280
5004723,2,0.43,3,1,18,20000,14000,L,T,13886,0,0,0,13,4,0,0,0,0,0,0,147996,149881,3500,3019,7,AUTO,17200,0,860
5004724,1,0.15,6,1,57,35000,21000,P,R,132487,0,0,0,9,1,0,0,0,0,0,0,312853,633688,500,221,8,AUTO,26900,0,1345
5004725,1,0.4,7,0.96,57,36000,27000,A,P,111328,0,1,0,1,0,0,0,0,0,1,0,1130,111328,0,0,1,AUTO,37800,0,1890
5004726,1,0.34,4,1,53,50000,32000,A,R,32263,0,4,0,8,3,0,0,0,0,0,0,2770,32263,5000,141,7,AUTO,38700,0,1935
5004727,1,0.2,5,0.48,54,60000,46000,L,T,236521,0,0,0,7,0,0,0,0,0,0,0,340906,565716,0,0,6,AUTO,34700,0,1735
5004728,1,0.35,5,1,23,53000,47000,A,R,4204,0,2,0,13,1,0,0,0,0,0,0,459431,462333,10000,5263,12,AUTO,10900,0,545
5004729,1,0.3,4,1,55,56000,46000,P,R,2977,0,0,4,10,9,0,0,0,0,0,0,114091,126893,2500,353,8,AUTO,37300,0,1865
5004730,2,0.19,3,1,20,59000,33000,P,P,81249,0,0,0,13,10,0,0,0,0,0,0,1898,81249,9000,8999,13,AUTO,11000,0,550
5004731,1,0.44,2,1,41,61000,39000,L,P,26330,0,0,0,4,0,0,0,0,0,0,0,25001,386595,0,0,4,AUTO,17800,0,890
5004732,1,0.43,2,1,22,50000,31000,A,,17036,0,0,0,12,10,0,0,0,0,0,0,2399,19796,1000,1000,10,AUTO,31000,0,1550
5004733,1,0.21,1,1,34,57000,36000,P,P,52301,0,0,1,6,1,0,0,0,0,0,0,280964,335018,7500,7238,6,AUTO,31800,0,1590
5004734,1,0.35,2,0.92,37,71000,42000,L,R,49507,0,0,0,9,8,0,0,0,0,0,0,17283,49507,17500,10992,7,AUTO,19100,0,955
5004735,1,0.18,5,0.58,22,175000,97000,L,R,2004,0,0,0,12,7,0,0,0,0,0,0,46761,49264,10500,3487,10,AUTO,38800,0,1940
5004736,1,0.18,4,0.45,43,114000,97000,L,R,29464,0,0,0,4,2,0,0,0,0,0,0,20138,29464,1000,248,3,AUTO,11700,0,585
5004737,1,0.34,1,1,45,151000,102000,P,R,95775,0,0,0,9,8,0,0,0,0,0,0,12019,95775,5000,0,7,AUTO,27800,0,1390
5004738,1,0.48,4,1,23,45000,40000,L,,29255,0,0,0,10,7,0,0,0,0,0,0,1250,29255,500,313,8,AUTO,20100,0,1005
5004739,1,0.28,1,1,53,79000,55000,L,P,144926,3,5,0,8,7,0,0,0,2,0,0,6277,603705,3500,141,6,AUTO,15100,0,755
5004740,1,0.6,2,0.71,30,33000,27000,A,R,248250,0,1,0,14,5,0,0,0,5,0,1,10215,248250,3000,2999,12,AUTO,31700,0,1585
5004741,1,0.38,5,0.9,38,7000,6000,A,P,16057,0,0,0,6,5,0,0,0,0,0,0,3867,16057,10500,0,5,AUTO,8100,0,405
5004742,1,0.5,5,0.78,22,23000,13000,L,R,10815,0,0,0,11,10,0,0,0,0,0,0,12742,16859,3000,1871,9,AUTO,34600,0,1730
5004743,1,0.65,6,1,64,66000,40000,P,R,12915,0,0,0,5,4,0,0,0,0,1,0,783,12915,2000,146,5,AUTO,36100,0,1805
5004744,1,0.14,2,1,75,171000,131000,P,R,243397,0,0,0,7,5,0,0,0,0,0,0,24956,353047,12000,1462,6,AUTO,25500,0,1275
5004745,1,0.46,7,1,19,53000,41000,A,P,15618,0,0,0,9,8,0,0,0,0,0,0,0,73861,33000,33000,5,AUTO,38200,1,-35677.2789
5004746,1,0.35,7,1,51,53000,30000,L,R,24,0,0,0,6,5,0,0,0,0,0,0,30521,198813,12000,7341,5,AUTO,28900,0,1445
5004747,1,0.38,3,0.82,58,33000,21000,L,R,16990,0,0,0,4,1,0,0,0,0,0,0,8418,16990,1000,207,3,AUTO,28100,0,1405
5004748,1,0.48,2,1,54,101000,68000,L,R,36134,2,7,0,7,7,0,0,0,0,0,0,265,36134,500,0,5,AUTO,17900,0,895
5004749,1,0.14,3,0.59,44,95000,58000,L,R,24872,0,0,2,8,3,0,0,0,0,0,0,5431,24872,4500,2792,7,AUTO,30600,0,1530
5004750,1,0.31,6,0.61,40,40000,33000,A,P,107742,0,0,0,10,9,0,0,0,0,0,0,33704,107742,6500,39,10,AUTO,28100,0,1405
5004751,1,0.74,5,0.99,76,73000,41000,P,R,167551,0,0,0,11,10,0,0,0,0,0,0,31144,717614,500,483,5,AUTO,19900,0,995
5004752,2,0.19,5,1,18,65000,50000,L,,15820,0,0,0,6,4,0,0,0,0,0,0,1724,15820,5000,5000,6,AUTO,13100,0,655
5004753,1,0.36,7,1,18,55000,49000,L,,1314,0,0,0,7,7,2,2,0,0,0,0,245270,246782,14000,7269,4,AUTO,36400,0,1820
5004754,1,0.69,6,0.63,58,15000,10000,L,T,114368,0,0,0,10,8,0,0,0,0,0,0,4108,207632,500,201,8,AUTO,32900,0,1645
5004755,1,0.37,4,1,18,18000,10000,P,R,11963,0,0,0,9,7,0,0,0,0,0,0,2723,22113,17000,2637,7,AUTO,27600,0,1380
5004756,1,0.01,6,0.62,67,135000,109000,P,R,221736,0,0,0,5,0,0,0,0,0,0,0,23620,221736,0,0,4,AUTO,33200,0,1660
5004757,1,0.36,3,1,76,73000,42000,L,R,7474,0,0,0,5,5,0,0,0,0,0,0,5426,7474,2500,2054,4,AUTO,20100,0,1005
5004758,2,0.53,4,1,25,65000,57000,L,R,48641,0,2,0,10,7,0,0,0,0,0,0,0,48641,33000,32999,7,AUTO,11900,0,595
5004759,1,0.34,4,1,40,38000,31000,L,R,234986,0,0,0,4,0,0,0,0,0,0,0,4630,234986,0,0,3,AUTO,25300,0,1265
5004760,1,0.27,3,1,55,28000,17000,P,R,62226,0,0,0,8,6,0,0,0,0,0,0,3277,62226,6000,1114,7,AUTO,26000,0,1300
5004761,1,0.24,7,0.42,53,156000,99000,L,R,176539,0,0,0,4,3,0,0,0,0,0,0,156685,176539,10000,0,3,AUTO,18100,0,905
5004762,2,0.48,6,0.79,34,55000,35000,A,R,700,0,0,0,9,8,0,0,0,0,0,0,10653,700,500,398,9,AUTO,15300,0,765
5004763,1,0.22,2,0.97,28,57000,44000,L,R,24573,2,2,0,7,7,0,0,0,0,0,0,305952,346292,3000,236,6,AUTO,29900,0,1495
5004764,1,0.37,5,1,20,94000,84000,L,R,293,0,0,0,8,8,0,0,0,0,0,0,4091,293,1500,376,7,AUTO,11600,0,580
5004765,1,0.41,2,1,44,60000,33000,L,R,52307,0,0,0,10,9,0,0,0,0,0,0,1252,52307,24500,15592,5,AUTO,31300,0,1565
5004766,1,0.62,2,1,38,82000,57000,L,P,52912,0,0,0,10,0,0,0,0,0,0,0,23829,52912,0,0,6,AUTO,5400,0,270
5004767,1,0.36,5,1,19,47000,28000,L,R,74563,0,2,0,13,11,0,0,0,0,0,0,41097,138060,24500,20523,10,AUTO,7900,0,395
5004768,1,0.44,4,1,35,127000,99000,P,R,233137,0,0,0,13,0,0,0,0,0,0,0,0,233137,0,0,11,AUTO,19700,0,985
5004769,1,0.5,7,0.84,34,70000,54000,A,R,27355,0,0,0,14,8,0,0,0,0,0,0,8662,27355,33500,33499,12,AUTO,8600,0,430
5004770,1,0.27,3,1,,31000,26000,L,T,819,0,0,0,6,2,2,2,0,0,0,0,2817,819,6500,5625,6,AUTO,14200,0,710
5004771,1,0.4,2,1,40,71000,51000,L,P,31755,0,0,0,6,4,0,0,0,0,0,0,101406,105304,2000,480,6,AUTO,12900,0,645
5004772,1,0.27,6,1,35,39000,22000,L,R,154339,0,0,0,10,9,0,0,0,0,0,0,21079,154339,2000,59,9,AUTO,15300,0,765
5004773,1,0.01,1,1,70,65000,44000,P,P,63165,0,0,0,5,2,0,0,0,0,0,0,6671,339666,17000,0,4,AUTO,26800,0,1340
5004774,1,0.32,2,1,51,155000,140000,P,R,1156,0,0,1,4,3,0,0,0,0,0,0,7525,33897,10500,10499,3,AUTO,28800,0,1440
5004775,1,0.09,4,1,27,38000,27000,L,P,13637,0,0,0,10,6,0,0,0,0,0,0,184172,359629,8000,469,10,AUTO,11400,0,570
5004776,1,0.41,6,1,29,9000,6000,L,R,26979,0,0,0,10,4,0,0,0,0,0,0,4977,26979,3000,48,10,AUTO,31700,0,1585
5004777,1,0.52,4,1,48,43000,34000,L,R,16362,0,2,4,7,4,0,0,0,0,4,0,102073,335574,3000,486,7,AUTO,10900,0,545
5004778,2,0.84,7,1,37,55000,44000,A,R,67094,2,2,0,2,2,1,1,1,0,1,0,11336,67094,26500,14446,1,AUTO,14000,0,700
5004779,2,0.29,5,0.98,38,34000,23000,P,P,2197,0,0,0,5,2,0,0,0,0,0,0,10139,141655,1000,0,5,AUTO,11000,0,550
5004780,1,0.37,3,0.82,36,88000,79000,A,T,243517,0,0,0,7,5,0,0,0,0,0,0,196444,493415,10000,10000,7,AUTO,36100,0,1805
5004781,2,0.39,5,1,29,112000,93000,L,P,30281,0,0,0,9,7,0,0,0,0,0,0,17469,187430,1000,316,8,AUTO,13900,0,695
5004782,1,0.23,4,1,22,11000,8000,P,,43610,0,3,0,10,2,0,0,0,0,1,0,138000,139849,1500,1232,10,AUTO,24500,0,1225
5004783,1,0.41,4,0.94,19,8000,7000,A,,346,0,0,0,8,2,0,0,0,0,0,0,13371,129516,500,499,7,AUTO,17500,0,875
5004784,2,0.83,4,1,18,51000,46000,L,R,4511,2,2,4,12,9,0,0,0,1,5,0,16796,233322,2500,2500,9,AUTO,16200,0,810
5004785,1,0.23,5,0.76,25,57000,41000,A,P,95386,0,0,0,3,2,0,0,0,2,0,0,3850,95386,1000,999,3,AUTO,18600,0,930
5004786,1,0.66,4,1,28,19000,12000,A,,3834,0,0,0,4,4,0,0,0,0,0,0,105388,224474,45000,27245,4,AUTO,12400,0,620
5004787,1,0.07,6,1,42,174000,131000,L,P,49581,3,3,4,1,0,0,0,0,5,0,0,1196,49581,0,0,0,AUTO,37200,0,1860
5004788,1,0.9,6,0.96,29,85000,60000,L,T,30372,0,0,0,5,4,0,0,0,0,0,0,106303,299441,18000,18000,3,AUTO,9900,0,495
5004789,1,0.27,4,1,28,60000,51000,L,T,21474,0,0,0,10,10,0,0,0,0,1,0,4592,21474,2500,2463,8,AUTO,31200,1,-8446.777365
5004790,2,0.5,2,1,18,10000,9000,A,P,2584,0,0,0,8,7,0,0,0,0,0,0,822,100334,12500,12499,6,AUTO,22200,0,1110
5004791,1,0.32,6,1,21,78000,60000,L,P,194090,0,0,0,6,6,4,4,0,1,0,0,309124,550880,1500,348,5,AUTO,14400,0,720
5004792,1,0.45,5,1,20,53000,38000,A,,85751,1,1,0,8,5,0,0,0,0,0,0,44610,85751,13000,12779,7,AUTO,30100,1,-7599.683358
5004793,1,0.07,2,0.58,66,132000,95000,L,P,34820,0,0,0,5,4,0,0,0,0,0,0,227674,662280,3500,0,5,AUTO,20200,0,1010
